	sentences	label
962	Hy zei ja, en bracht het my.	droogstoppel
963	Het was een deeltje der werken van zekeren Heine.	droogstoppel
964	Den volgenden morgen gaf ik hem--aan Stern, meen ik--de onderstaande:	droogstoppel
965	 _Beschouwingen omtrent de waarheidsliefde van iemand die het volgend prul van Heine vóórzegt aan een jong meisje dat in de_ suite _zit te breien_.	droogstoppel
966	   _Herzliebchen_?	droogstoppel
967	Marie, jouw _Herzliebchen_?	droogstoppel
968	Weten je ouweluî daarvan, en Louise Rosemeyer?	droogstoppel
969	Is het braaf, dit te zeggen aan een kind, dat door zoo-iets al zeer ligt ongehoorzaam zou worden aan hare moeder, door zich in het hoofd te halen dat ze mondig is, omdat men haar:	droogstoppel
970	_Herzliebchen_ noemt?	droogstoppel
971	Wat beduidt dat:	droogstoppel
972	_voortdragen op je vleugels_?	droogstoppel
973	Je hebt geen vleugels, en je gezang ook niet.	droogstoppel
974	Probeer 't eens over de Lauriergracht, die niet eens heel breed is.	droogstoppel
975	Maar al had je vleugels, mag je dan zulke dingen voorstellen aan een meisje dat haar belydenis nog niet gedaan heeft?	droogstoppel
976	En al wàs 't kind aangenomen, wat beduidt dat aanbod van wegvliegen samen?	droogstoppel
977	   Ga er dan alleen heen, en huur er een optrek, maar neem niet een meisje mee, dat haar moeder moet helpen in 't huishouden!	droogstoppel
978	Maar je meent het ook niet!	droogstoppel
979	Vooreerst heb je nooit den Ganges gezien, en kunt dus niet weten of 't daar goed leven is.	droogstoppel
980	_ je eens zeggen hoe de zaken staan?	droogstoppel
981	Het zyn alles leugens, die je alleen dáárom vertelt, omdat je in al dat gevèrs je tot slaaf maakt van maat en rym.	droogstoppel
982	Als de eerste regel geëindigd was op _koek, wyn, kina_,	droogstoppel
983	zou je aan Marie gevraagd hebben of ze meeging naar _Broek, Berlyn, China_, en zoo voort.	droogstoppel
984	Je ziet dus dat je voorgestelde reisroute niet oprecht gemeend was, en dat alles neerkomt op een laf geklinkklank van woorden zonder slot of zin.	droogstoppel
985	Hoe zou 't wezen, als Marie nu eens werkelyk lust kreeg om die malle reis te doen?	droogstoppel
986	Ik spreek nu nog niet eens van de ongemakkelyke manier die je voorstelt!	droogstoppel
987	Maar zy is, den Hemel zy dank, te verstandig om naar een land te verlangen, waarvan je zegt:	droogstoppel
988	Wat wou je in dien tuin by maneschyn met Marie uitvoeren, Stern?	droogstoppel
989	Is dat zedelyk, is dat braaf, is dat fatsoenlyk?	droogstoppel
990	Wil je dat ik beschaamd moet staan, evenals Busselinck & Waterman, met wie geen fatsoenlyk handelshuis iets te doen wil hebben, omdat hun dochter weggeloopen is, en omdat het knoeiers zyn?	droogstoppel
991	Wat zou ik moeten antwoorden, als men my op de beurs vroeg, waarom myn dochter zoo lang in dien rooien tuin is gebleven?	droogstoppel
992	Want dit begryp je toch, dat niemand me gelooven zou, als ik zei dat zy daar wezen moest om een bezoek te brengen aan de lotusbloemen die, zooals je zegt, haar al lang gewacht hebben.	droogstoppel
993	Even zoo zou ieder verstandig mensch my uitlachen, als ik gek genoeg was om te zeggen:	droogstoppel
994	Marie is daar in dien rooien tuin waarom _rood_, en niet _geel_ of _paars_?--om te luisteren naar 't snappen en giechelen van de viooltjes, of naar de sprookjes die de rozen elkaar heimelyk in 't oor blazen.	droogstoppel
995	Al _kon_ zoo	droogstoppel
996	iets waar zyn, wat zou Marie er aan hebben, als het toch zoo heimelijk geschiedt, dat zy er niets van verstaat?	droogstoppel
997	Maar leugens zyn het, flauwe leugens!	droogstoppel
998	En leelyk zyn ze ook, want neem eens een potlood, en teeken een roos met een oor, en zie eens hoe dat er uitziet?	droogstoppel
999	En wat beduidt het, dat die _Märchen_ zoo _düftend	droogstoppel
1000	_ je dat eens zeggen in goed rond hollandsch?	droogstoppel
1001	Dat wil zeggen dat er een luchtjen is aan die malle sprookjes ...	droogstoppel
1002	zóó is het!	droogstoppel
1003	   Kan je niet naar _Artis_ gaan--je hebt immers aan je vader geschreven dat ik lid ben?--zeg, kan je niet in _Artis_ terecht, als je dan volstrekt vreemde dieren zien wilt?	droogstoppel
1004	Moeten het juist die gazellen aan den Ganges wezen, die toch in 't wild nooit zoo goed zyn waartenemen, als in een nette omheining van gekoolteerd yzer?	droogstoppel
1005	Waarom noem je die dieren vroom en verstandig?	droogstoppel
1006	Het laatste laat ik gelden--ze maken althans zulke zotte verzen niet--maar:	droogstoppel
1007	_vroom_?	droogstoppel
1008	Wat beteekent dat!	droogstoppel
1009	Is 't niet misbruik maken van een heilige uitdrukking die alleen mag gebruikt worden voor menschen van 't ware geloof?	droogstoppel
1010	En dan die heilige stroom?	droogstoppel
1011	Mag je aan Marie dingen vertellen, die haar tot een heidin zouden maken?	droogstoppel
1012	Mag je haar doen wankelen in de overtuiging dat er geen ander heilig water is, dan dat van den doop, en geen andere heilige rivier dan de Jordaan?	droogstoppel
1013	Is dit niet ondermynen van zedelykheid, deugd, godsdienst, christendom en fatsoen?	droogstoppel
1014	 Denk over dit alles eens na, Stern!	droogstoppel
1015	Je vader is een achtenswaardig huis, en ik ben zeker dat hy 't goedvindt dat ik zoo op je gemoed werk, en dat hy gaarne zaken doet met iemand die deugd en godsdienst voorstaat.	droogstoppel
1016	Ja, principes zyn me heilig, en ik heb geen schroom om ronduit te zeggen wat ik meen.	droogstoppel
1017	Maak dus geen geheim van wat ik je zeg, schryf 't gerust aan je vader dat je hier in een soliede familie bent, en dat ik je zoo op 't goede wys.	droogstoppel
1018	En vraag jezelf eens af, wat er van je zou geworden zyn, als je by Busselinck & Waterman waart gekomen?	droogstoppel
1019	Dáár zou je ook zulke verzen opgezegd hebben, en dáár had men niet op je gemoed gewerkt, omdat het knoeiers zyn.	droogstoppel
1020	Schryf dit gerust aan je vader, want als er principes in 't spel zyn, ontzie ik niemand.	droogstoppel
1021	Dáár zouden de meisjes met je meegegaan zyn naar den Ganges, en dan lag je daar nu misschien onder dien boom in 't natte gras, terwyl je nu, omdat _	droogstoppel
1022	_ je zoo vaderlyk waarschuwde, hier by ons kunt blyven in een fatsoenlyk huis.	droogstoppel
1023	Schryf dat alles aan je vader, en zeg hem dat je zoo dankbaar bent dat je by ons zyt gekomen, en dat ik zoo goed voor je zorg, en dat de dochter van Busselinck & Waterman is weggeloopen, en groet hem zeer van my, en schryf dat ik nog 1/16 procent courtage zal laten vallen beneden hun bod, omdat ik geen onderkruipers lyden kan, die een konkurrent het brood uit den mond stelen	droogstoppel
1024	door gunstiger voorwaarden.	droogstoppel
1025	En doe me toch 't genoegen, in je voorlezingen uit Sjaalman's pak, wat meer degelyks te brengen.	droogstoppel
1026	Ik heb er opgaven gezien van de koffi-produktie der laatste twintig jaren, uit alle residentien op Java: lees zóó-iets eens voor!	droogstoppel
1027	Zieje, dan kunnen de Rosemeyers, die in suiker doen, eens te hooren krygen wat er eigenlyk omgaat in de wereld.	droogstoppel
1028	En je moet ook de meisjes en ons allen niet zoo uitmaken voor kannibalen die wat van je hebben opgeslikt ...	droogstoppel
1029	dit is niet fatsoenlyk, myn beste jongen.	droogstoppel
1030	Geloof toch iemand die weet wat er in de wereld te koop is!	droogstoppel
1031	Ik heb je vader reeds bediend voor zyn geboorte--zyn firma, meen ik, neen ...	droogstoppel
1032	ònze firma, meen ik:	droogstoppel
1033	Last & Co_--vroeger was het _	droogstoppel
1034	Last & Meyer_, maar de _Meyers	droogstoppel
1035	_ zyn er lang uit--je begrypt dus	droogstoppel
1036	dat ik 't goed met je meen	droogstoppel
1037	En spoor Frits aan, dat hy wat beter oppast, en leer hem geen verzen maken, en houd je alsof je het niet zag, als hy gezichten trekt tegen den boekhouder, en al zulke dingen meer.	droogstoppel
1038	Geef hem een goed voorbeeld, omdat je zooveel ouder bent, en tracht hem bedaardheid en deftigheid inteprenten, want hy moet makelaar worden.	droogstoppel
1039	Ik ben je vaderlyke vriend  Batavus Droogstoppel.	droogstoppel
1040	 (firma:	droogstoppel
1041	Last & Co, makelaars in koffi, Lauriergracht, N°	droogstoppel
1042	_ 37.)	droogstoppel
1043	   ELFDE HOOFDSTUK gezegd, en misschien zei ik 't wat driftig, want ik kan geen onwaarheid lyden, dit is altyd een vast principe van me geweest.	droogstoppel
1044	Ik heb dien avend terstond aan den ouden Stern geschreven dat hy haast moest maken met zyn orders, en vooral zich in-acht nemen tegen valsche berichten, want de koffi staat heel goed.	droogstoppel
1045	De lezer gevoelt wat ik by 't aanhooren van die laatste hoofdstukken weer heb uitgestaan.	droogstoppel
1046	Ik heb in de kinderkamer een solitairspelletje gevonden, en dàt neem ik voortaan mee naar den krans.	droogstoppel
1047	Had ik niet gelyk, toen ik zei dat die Sjaalman allen had gek gemaakt met zyn pak?	droogstoppel
1048	Zou men in al dat geschryf van Stern--en Frits doet ook mee, dit is zeker!--jongelieden herkennen, die opgebracht worden in een deftig huis?	droogstoppel
1049	Wat zyn dat voor malle uitvallen tegen een ziekte, die zich openbaart in 't verlangen naar een buitenplaats?	droogstoppel
1050	Is dat op my gemunt?	droogstoppel
1051	Mag ik niet naar Driebergen gaan, als Frits makelaar is?	droogstoppel
1052	En wie spreekt van buikaandoeningen, in gezelschap van vrouwen en meisjes?	droogstoppel
1053	Het is een vast principe van me, altyd bedaard te blyven--want ik houd dit voor nuttig in de zaken--maar ik moet erkennen, dat het me dikwyls veel moeite kostte, by 't aanhooren van al de gekheid die Stern voorleest.	droogstoppel
1054	Wat wil hy toch?	droogstoppel
1055	Wat moet het eind zyn?	droogstoppel
1056	Wanneer komt er nu eindelyk iets degelyks?	droogstoppel
1057	Wat gaat het my aan, of die Havelaar zyn tuin schoon houdt, en of de menschen voor of achter by hem binnenkomen?	droogstoppel
1058	By Busselinck en Waterman moet men door een nauw gangetje, naast een oliepakhuis, waar 't altyd heel vuil is.	droogstoppel
1059	En dan dat gemaal over die buffels!	droogstoppel
1060	Wat hoeven ze buffels te hebben, die zwarten?	droogstoppel
1061	Ik heb nog nooit een buffel gehad, en toch ben ik tevreden.	droogstoppel
1062	Er zyn menschen die altyd klagen.	droogstoppel
1063	En wat dat schimpen op gedwongen arbeid aangaat, men ziet wel dat hy de preek van dominee Wawelaar niet gehoord heeft, anders zou hy weten hoe nuttig dat werken is voor de uitbreiding van 't Godsryk.	droogstoppel
1064	't Is waar, hy is luthersch.	droogstoppel
1065	 O, zeker, als ik had kunnen gissen	droogstoppel
1066	_hoe_ hy 't boek schryven zou, dat zoo gewichtig worden moet voor alle makelaars in koffi--en anderen--had ik 't liever zelf gedaan.	droogstoppel
1067	Maar hy heeft een steun in de Rosemeyers, die in suiker doen, en dit maakt hem zoo boud.	droogstoppel
1068	Ik heb ronduit gezegd--want ik ben oprecht in die dingen--dat wy de geschiedenis van dien _Saïdjah_ wel kunnen missen, maar daar begon op-eens Louise Rosemeyer tegen my optestaan.	droogstoppel
1069	Het schynt dat Stern haar gezegd heeft dat er van liefde zou inkomen, en daar zyn zulke meisjes dol op.	droogstoppel
1070	Ik zou me echter hierdoor niet hebben laten afschrikken, als maar niet de Rosemeyers me gezegd hadden, gaarne kennis te willen aanknoopen met Sterns vader.	droogstoppel
1071	Dit is natuurlyk om door den vader te komen tot den oom, die in suiker doet.	droogstoppel
1072	Als ik nu te sterk party trek voor 't gezond verstand tegen den jongen Stern, laad ik den schyn op my, alsof ik hen van hem wil aftrekken, en dit is volstrekt het geval niet, want ze doen in suiker.	droogstoppel
1073	Sterns bedoeling niet met zyn geschryf.	droogstoppel
1074	Er zyn altyd ontevreden menschen, en staat het hem nu fraai, hy die zooveel goeds geniet in Holland--van de week nog heeft myn vrouw kamillenthee voor hem gezet--om te schimpen op de Regeering?	droogstoppel
1075	Wil hy daarmee de algemeene ontevredenheid aanvuren?	droogstoppel
1076	_ Gouverneur-generaal worden?	droogstoppel
1077	Hy is er verwaand genoeg toe ... om het te _willen_, meen ik.	droogstoppel
1078	Ik vroeg hem dit eergister, en zei er ronduit by, dat zyn hollandsch nog zoo gebrekkig was.	droogstoppel
1079	"""O, dit is geen bezwaar, antwoordde hy."	droogstoppel
1080	Er schynt maar zelden een Gouverneur-generaal daarheen gezonden te worden, die de taal van 't land verstaat.	droogstoppel
1081	""" Wat moet ik nu doen met zoo'n wysneus?"	droogstoppel
1082	Hy heeft niet den minsten eerbied voor myn ondervinding.	droogstoppel
1083	"Toen ik hem van de week zei dat ik reeds zeventien jaar makelaar was, en al twintig jaar de beurs bezocht, haalde hy Busselinck & Waterman aan, die al achttien jaar makelaars zyn, en, zeide hy ""die hebben dus één jaar ondervinding meer."	droogstoppel
1084	""" Zoo ving hy me, want ik moet erkennen, omdat ik van de waarheid houd, dat Busselinck & Waterman weinig van de zaken weten, en dat het knoeiers zyn."	droogstoppel
1085	 Marie is ook in de war.	droogstoppel
1086	Verbeeld u, dat ze van de week--het was haar beurt van voorlezen aan 't ontbyt, en we waren aan de geschiedenis van Loth--op eens stilhield en niet verder lezen wilde.	droogstoppel
1087	Myn vrouw, die evenzeer als ik op godsdienst gesteld is, trachtte haar met zachtheid tot gehoorzaamheid overtehalen, omdat het toch voor een zedig meisje niet past, zoo hoofdig te wezen.	droogstoppel
1088	Toen moest ik als vader met groote strengheid haar beknorren, omdat ze door haar hardnekkigheid de stichting van 't ontbyt bedierf, wat altyd slecht werkt op den heelen dag.	droogstoppel
1089	Maar er was niets aan te doen, en ze ging zóóver, dat ze zeide, liever doodgeslagen te willen worden dan voorttelezen.	droogstoppel
1090	Ik heb haar gestraft met drie dagen kamerarrest op koffi en brood, en hoop dat het haar goed zal doen.	droogstoppel
1091	Om tevens die straf te doen strekken tot zedelyke verbetering, heb ik haar gelast, het kapittel dat ze niet lezen wilde, tien maal afteschryven, en ik ben tot deze strengheid vooral overgegaan, omdat ik bemerkt heb dat ze in den laatsten tyd--of 't van Stern komt, weet ik niet--begrippen heeft aangenomen, die me gevaarlyk voorkomen voor de zedelykheid, waarop myn vrouw en ik zoo byzonder gesteld zyn.	droogstoppel
1092	Ik heb haar onder anderen een fransch liedje hooren zingen--van _Béranger_, geloof ik--waarin een arme oude bedelaarster beklaagd wordt, die in haar jeugd op een theater zong, en gister was zy aan 't ontbyt zonder korset --Marie, meen ik--dat toch niet fatsoenlyk is.	droogstoppel
1093	Ook moet ik erkennen dat Frits weinig goeds heeft thuisgebracht van den bidstond.	droogstoppel
1094	Ik was redelyk tevreden geweest over zyn stilzitten in de kerk.	droogstoppel
1095	Hy verroerde zich niet, en wendde geen oog van den preekstoel, maar later vernam ik dat Betsy Rosemeyer in 't doophek had gezeten.	droogstoppel
1096	Ik heb er niets van gezegd, want men moet voor jongelieden niet al te streng zyn, en de Rosemeyers zyn een fatsoenlyk huis.	droogstoppel
1097	Ze hebben aan hun oudste dochter die met Bruggeman in drogeryen getrouwd is, iets heel aardigs meegegeven, en daarom geloof ik dat zoo-iets Frits van de Westermarkt afhoudt, wat me heel aangenaam is, omdat ik zoo op zedelykheid gesteld ben.	droogstoppel
1098	 Maar dit belet niet, dat het me ergert, Frits zyn hart te zien verharden, even als Pharao, die minder schuldig was dan hy, omdat hy geen vader had die hem zoo gedurig den rechten weg wees, want van den ouden	droogstoppel
1099	Pharao zegt de Schrift niets.	droogstoppel
1100	Dominee Wawelaar klaagt over zyn verwaandheid--van Frits, meen ik--op de katechisatie, en de jongen schynt--uit dat pak van Sjaalman alweer!--een neuswyzigheid gehaald te hebben, dat den gemoedelyken Wawelaar dol maakt.	droogstoppel
1101	Het is aandoenlyk hoe de waardige man, die dikwyls koffi by ons drinkt, by Frits op 't gevoel tracht te werken, en hoe de kwajongen telkens nieuwe vragen gereed heeft, die de weerbarstigheid van zyn gemoed aantoonen ...	droogstoppel
1102	't komt alles uit dat vervloekte pak van Sjaalman!	droogstoppel
1103	Met tranen van gevoel op de wangen, tracht de yverige dienaar des Evangeliums hem te bewegen, aftezien van de wysheid naar den mensch, om te worden ingeleid in de geheimenissen der wysheid Gods.	droogstoppel
1104	Met zachtheid en teederheid smeekt hy hem, toch niet te verwerpen het brood des eeuwigen levens, en dusdoende te vervallen in de klauwen van Satan, die met zyn engelen het vuur bewoont, dat hem bereid is tot in eeuwigheid.	droogstoppel
1105	"""O, zeide hy gisteren--Wawelaar meen ik--o, jonge vriend, open toch de oogen en de ooren, en hoor en zie wat de Heer u geeft te zien en te hooren door myn mond."	droogstoppel
