	sentences	label	length	n_words	pos_tag	dependency	trigrams
1356	Yes, I know that there is much good in BantamKidool.	stern	52	10	['X', 'X', 'SYM', 'NOUN', 'NOUN', 'ADJ', 'AUX', 'ADV', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	['nmod', 'fixed', 'fixed', 'nsubj', 'appos', 'amod', 'cop', 'obl', 'ROOT', 'case', 'nmod', 'punct']	[['Yes,', 'I', 'know'], ['I', 'know', 'that'], ['know', 'that', 'there'], ['that', 'there', 'is'], ['there', 'is', 'much'], ['is', 'much', 'good'], ['much', 'good', 'in'], ['good', 'in', 'BantamKidool.']]
1357	"But not on that account alone did my heart rejoice ; for elsewhere, also, I should have found much good. """	stern	106	21	['X', 'X', 'X', 'X', 'NOUN', 'ADJ', 'NUM', 'X', 'X', 'NOUN', 'PUNCT', 'X', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'PUNCT', 'PUNCT']	['det', 'fixed', 'fixed', 'obl', 'appos', 'nmod', 'fixed', 'fixed', 'ROOT', 'parataxis', 'punct', 'obl', 'fixed', 'punct', 'conj', 'punct', 'conj', 'ROOT', 'amod', 'obl', 'fixed', 'obj', 'punct', 'punct']	"[['But', 'not', 'on'], ['not', 'on', 'that'], ['on', 'that', 'account'], ['that', 'account', 'alone'], ['account', 'alone', 'did'], ['alone', 'did', 'my'], ['did', 'my', 'heart'], ['my', 'heart', 'rejoice'], ['heart', 'rejoice', ';'], ['rejoice', ';', 'for'], [';', 'for', 'elsewhere,'], ['for', 'elsewhere,', 'also,'], ['elsewhere,', 'also,', 'I'], ['also,', 'I', 'should'], ['I', 'should', 'have'], ['should', 'have', 'found'], ['have', 'found', 'much'], ['found', 'much', 'good.'], ['much', 'good.', '""']]"
1358	But I discovered that your population is poor, and therefore I rejoiced with all my soul.	stern	89	16	['PROPN', 'PROPN', 'SCONJ', 'NOUN', 'X', 'X', 'AUX', 'ADJ', 'PUNCT', 'X', 'X', 'SYM', 'NOUN', 'X', 'ADP', 'X', 'X', 'PUNCT']	['ROOT', 'flat', 'case', 'nmod', 'nsubj', 'fixed', 'cop', 'ROOT', 'punct', 'nmod', 'fixed', 'appos', 'conj', 'appos', 'parataxis', 'fixed', 'fixed', 'punct']	[['But', 'I', 'discovered'], ['I', 'discovered', 'that'], ['discovered', 'that', 'your'], ['that', 'your', 'population'], ['your', 'population', 'is'], ['population', 'is', 'poor,'], ['is', 'poor,', 'and'], ['poor,', 'and', 'therefore'], ['and', 'therefore', 'I'], ['therefore', 'I', 'rejoiced'], ['I', 'rejoiced', 'with'], ['rejoiced', 'with', 'all'], ['with', 'all', 'my'], ['all', 'my', 'soul.']]
1359	""" For I know that Allah loves the poor, and that He gives riches to whomsoever He will try ; but to the poor He sends all who speak His word, that they may rise in the midst of their misery. """	stern	192	42	['PUNCT', 'PROPN', 'PROPN', 'NOUN', 'X', 'PROPN', 'NOUN', 'X', 'X', 'PUNCT', 'X', 'X', 'X', 'VERB', 'NOUN', 'X', 'X', 'X', 'X', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'X', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'AUX', 'PUNCT', 'X', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'X', 'ADP', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']	['punct', 'ROOT', 'flat', 'flat', 'flat', 'flat', 'flat', 'flat', 'fixed', 'punct', 'flat', 'flat', 'flat', 'amod', 'flat', 'flat', 'flat', 'flat', 'flat', 'flat', 'punct', 'fixed', 'fixed', 'flat', 'flat', 'flat', 'flat', 'flat', 'fixed', 'flat', 'flat', 'flat', 'punct', 'flat', 'flat', 'fixed', 'flat', 'flat', 'flat', 'flat', 'flat', 'flat', 'flat', 'punct', 'punct']	"[['""', 'For', 'I'], ['For', 'I', 'know'], ['I', 'know', 'that'], ['know', 'that', 'Allah'], ['that', 'Allah', 'loves'], ['Allah', 'loves', 'the'], ['loves', 'the', 'poor,'], ['the', 'poor,', 'and'], ['poor,', 'and', 'that'], ['and', 'that', 'He'], ['that', 'He', 'gives'], ['He', 'gives', 'riches'], ['gives', 'riches', 'to'], ['riches', 'to', 'whomsoever'], ['to', 'whomsoever', 'He'], ['whomsoever', 'He', 'will'], ['He', 'will', 'try'], ['will', 'try', ';'], ['try', ';', 'but'], [';', 'but', 'to'], ['but', 'to', 'the'], ['to', 'the', 'poor'], ['the', 'poor', 'He'], ['poor', 'He', 'sends'], ['He', 'sends', 'all'], ['sends', 'all', 'who'], ['all', 'who', 'speak'], ['who', 'speak', 'His'], ['speak', 'His', 'word,'], ['His', 'word,', 'that'], ['word,', 'that', 'they'], ['that', 'they', 'may'], ['they', 'may', 'rise'], ['may', 'rise', 'in'], ['rise', 'in', 'the'], ['in', 'the', 'midst'], ['the', 'midst', 'of'], ['midst', 'of', 'their'], ['of', 'their', 'misery.'], ['their', 'misery.', '""']]"
1360	"Does not He give rain when the blade would other wise wither, and a dewdrop in the cup of the thirsty flower ? """	stern	112	24	['X', 'X', 'X', 'X', 'X', 'VERB', 'X', 'X', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'X', 'X', 'ADV', 'ADP', 'X', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'PUNCT']	['nsubj', 'fixed', 'fixed', 'fixed', 'ROOT', 'fixed', 'advmod', 'fixed', 'obj', 'amod', 'advmod', 'ROOT', 'punct', 'ROOT', 'cc', 'cc', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'ROOT', 'ROOT']	"[['Does', 'not', 'He'], ['not', 'He', 'give'], ['He', 'give', 'rain'], ['give', 'rain', 'when'], ['rain', 'when', 'the'], ['when', 'the', 'blade'], ['the', 'blade', 'would'], ['blade', 'would', 'other'], ['would', 'other', 'wise'], ['other', 'wise', 'wither,'], ['wise', 'wither,', 'and'], ['wither,', 'and', 'a'], ['and', 'a', 'dewdrop'], ['a', 'dewdrop', 'in'], ['dewdrop', 'in', 'the'], ['in', 'the', 'cup'], ['the', 'cup', 'of'], ['cup', 'of', 'the'], ['of', 'the', 'thirsty'], ['the', 'thirsty', 'flower'], ['thirsty', 'flower', '?'], ['flower', '?', '""']]"
1361	And is it not sublime to be sent to seek them that   are wary, who have lingered behind after the work and have fallen down exhausted on the road, because their knees were not strong enough to carry them to the place where they should receive their wages ?	stern	256	51	['PROPN', 'AUX', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'NOUN', 'NOUN', 'SPACE', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'X', 'X', 'X', 'NOUN', 'VERB', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'X', 'X', 'X', 'X', 'X', 'X', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']	['nsubj', 'cop', 'det', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'iobj', 'nsubj', 'ROOT', 'amod', 'nsubj', 'punct', 'conj', 'fixed', 'nsubj', 'appos', 'fixed', 'nmod', 'fixed', 'fixed', 'obl', 'ROOT', 'nsubj', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'amod', 'amod', 'appos', 'amod', 'obl', 'fixed', 'xcomp', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'obl', 'conj', 'amod', 'nsubj', 'obj', 'punct']	[['And', 'is', 'it'], ['is', 'it', 'not'], ['it', 'not', 'sublime'], ['not', 'sublime', 'to'], ['sublime', 'to', 'be'], ['to', 'be', 'sent'], ['be', 'sent', 'to'], ['sent', 'to', 'seek'], ['to', 'seek', 'them'], ['seek', 'them', 'that'], ['them', 'that', ''], ['that', '', ''], ['', '', 'are'], ['', 'are', 'wary,'], ['are', 'wary,', 'who'], ['wary,', 'who', 'have'], ['who', 'have', 'lingered'], ['have', 'lingered', 'behind'], ['lingered', 'behind', 'after'], ['behind', 'after', 'the'], ['after', 'the', 'work'], ['the', 'work', 'and'], ['work', 'and', 'have'], ['and', 'have', 'fallen'], ['have', 'fallen', 'down'], ['fallen', 'down', 'exhausted'], ['down', 'exhausted', 'on'], ['exhausted', 'on', 'the'], ['on', 'the', 'road,'], ['the', 'road,', 'because'], ['road,', 'because', 'their'], ['because', 'their', 'knees'], ['their', 'knees', 'were'], ['knees', 'were', 'not'], ['were', 'not', 'strong'], ['not', 'strong', 'enough'], ['strong', 'enough', 'to'], ['enough', 'to', 'carry'], ['to', 'carry', 'them'], ['carry', 'them', 'to'], ['them', 'to', 'the'], ['to', 'the', 'place'], ['the', 'place', 'where'], ['place', 'where', 'they'], ['where', 'they', 'should'], ['they', 'should', 'receive'], ['should', 'receive', 'their'], ['receive', 'their', 'wages'], ['their', 'wages', '?']]
1362	"Should not I be glad to give a helping hand to him who tumbled into the ditch, and a staff to him who climbs the mountains ? """	stern	126	28	['NOUN', 'PROPN', 'PROPN', 'PROPN', 'X', 'X', 'X', 'X', 'NOUN', 'X', 'X', 'X', 'X', 'ADJ', 'NOUN', 'X', 'X', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'PROPN', 'X', 'X', 'X', 'PUNCT', 'PUNCT']	['ROOT', 'fixed', 'fixed', 'flat', 'fixed', 'fixed', 'fixed', 'cc', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'conj', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'punct']	"[['Should', 'not', 'I'], ['not', 'I', 'be'], ['I', 'be', 'glad'], ['be', 'glad', 'to'], ['glad', 'to', 'give'], ['to', 'give', 'a'], ['give', 'a', 'helping'], ['a', 'helping', 'hand'], ['helping', 'hand', 'to'], ['hand', 'to', 'him'], ['to', 'him', 'who'], ['him', 'who', 'tumbled'], ['who', 'tumbled', 'into'], ['tumbled', 'into', 'the'], ['into', 'the', 'ditch,'], ['the', 'ditch,', 'and'], ['ditch,', 'and', 'a'], ['and', 'a', 'staff'], ['a', 'staff', 'to'], ['staff', 'to', 'him'], ['to', 'him', 'who'], ['him', 'who', 'climbs'], ['who', 'climbs', 'the'], ['climbs', 'the', 'mountains'], ['the', 'mountains', '?'], ['mountains', '?', '""']]"
1363	Should not my heart leap with joy when it sees that I have been selected amongst many to turn lamentation into prayer, weeping into thanksgiving ?	stern	146	26	['NOUN', 'X', 'X', 'ADJ', 'VERB', 'X', 'X', 'VERB', 'ADP', 'ADJ', 'NOUN', 'SYM', 'NOUN', 'NOUN', 'NOUN', 'X', 'NOUN', 'X', 'X', 'X', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['nsubj', 'fixed', 'fixed', 'fixed', 'ROOT', 'obj', 'nmod', 'xcomp', 'case', 'amod', 'obl', 'appos', 'fixed', 'obj', 'obj', 'fixed', 'obl', 'compound:prt', 'fixed', 'amod', 'fixed', 'fixed', 'punct', 'conj', 'fixed', 'fixed', 'punct']	[['Should', 'not', 'my'], ['not', 'my', 'heart'], ['my', 'heart', 'leap'], ['heart', 'leap', 'with'], ['leap', 'with', 'joy'], ['with', 'joy', 'when'], ['joy', 'when', 'it'], ['when', 'it', 'sees'], ['it', 'sees', 'that'], ['sees', 'that', 'I'], ['that', 'I', 'have'], ['I', 'have', 'been'], ['have', 'been', 'selected'], ['been', 'selected', 'amongst'], ['selected', 'amongst', 'many'], ['amongst', 'many', 'to'], ['many', 'to', 'turn'], ['to', 'turn', 'lamentation'], ['turn', 'lamentation', 'into'], ['lamentation', 'into', 'prayer,'], ['into', 'prayer,', 'weeping'], ['prayer,', 'weeping', 'into'], ['weeping', 'into', 'thanksgiving'], ['into', 'thanksgiving', '?']]
1364	""" Yes, I am very glad to be in Bantam-Kidool."	stern	45	10	['PUNCT', 'X', 'X', 'PROPN', 'X', 'X', 'X', 'X', 'X', 'ADP', 'PROPN', 'PUNCT']	['punct', 'ROOT', 'fixed', 'flat', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'case', 'nmod', 'punct']	"[['""', 'Yes,', 'I'], ['Yes,', 'I', 'am'], ['I', 'am', 'very'], ['am', 'very', 'glad'], ['very', 'glad', 'to'], ['glad', 'to', 'be'], ['to', 'be', 'in'], ['be', 'in', 'Bantam-Kidool.']]"
1365	""" I said to the woman who shares my sorrows and increases my happiness :— "" ' Rejoice, for I see that Allah gives a blessing on the head of our child !"	stern	151	33	['PUNCT', 'SYM', 'X', 'X', 'X', 'NOUN', 'DET', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'VERB', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'X', 'SYM', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'X', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'X', 'PUNCT']	['punct', 'ROOT', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'ROOT', 'punct', 'punct', 'parataxis', 'punct', 'parataxis', 'fixed', 'flat', 'flat', 'flat', 'flat', 'cc', 'flat', 'fixed', 'fixed', 'flat', 'flat', 'flat', 'flat', 'punct']	"[['""', 'I', 'said'], ['I', 'said', 'to'], ['said', 'to', 'the'], ['to', 'the', 'woman'], ['the', 'woman', 'who'], ['woman', 'who', 'shares'], ['who', 'shares', 'my'], ['shares', 'my', 'sorrows'], ['my', 'sorrows', 'and'], ['sorrows', 'and', 'increases'], ['and', 'increases', 'my'], ['increases', 'my', 'happiness'], ['my', 'happiness', ':—'], ['happiness', ':—', '""'], [':—', '""', ""'""], ['""', ""'"", 'Rejoice,'], [""'"", 'Rejoice,', 'for'], ['Rejoice,', 'for', 'I'], ['for', 'I', 'see'], ['I', 'see', 'that'], ['see', 'that', 'Allah'], ['that', 'Allah', 'gives'], ['Allah', 'gives', 'a'], ['gives', 'a', 'blessing'], ['a', 'blessing', 'on'], ['blessing', 'on', 'the'], ['on', 'the', 'head'], ['the', 'head', 'of'], ['head', 'of', 'our'], ['of', 'our', 'child'], ['our', 'child', '!']]"
1366	He has sent me to a place where work is to be done, and He thought me worthy to be there before harvest-time.	stern	109	23	['X', 'NOUN', 'VERB', 'PRON', 'X', 'X', 'X', 'ADJ', 'NOUN', 'AUX', 'X', 'X', 'NOUN', 'PUNCT', 'X', 'X', 'VERB', 'PRON', 'X', 'X', 'X', 'ADJ', 'X', 'NOUN', 'PUNCT']	['mark', 'nsubj', 'nsubj', 'iobj', 'compound:prt', 'fixed', 'fixed', 'fixed', 'fixed', 'cop', 'ROOT', 'fixed', 'fixed', 'punct', 'appos', 'fixed', 'fixed', 'expl:pv', 'fixed', 'fixed', 'fixed', 'amod', 'amod', 'fixed', 'punct']	[['He', 'has', 'sent'], ['has', 'sent', 'me'], ['sent', 'me', 'to'], ['me', 'to', 'a'], ['to', 'a', 'place'], ['a', 'place', 'where'], ['place', 'where', 'work'], ['where', 'work', 'is'], ['work', 'is', 'to'], ['is', 'to', 'be'], ['to', 'be', 'done,'], ['be', 'done,', 'and'], ['done,', 'and', 'He'], ['and', 'He', 'thought'], ['He', 'thought', 'me'], ['thought', 'me', 'worthy'], ['me', 'worthy', 'to'], ['worthy', 'to', 'be'], ['to', 'be', 'there'], ['be', 'there', 'before'], ['there', 'before', 'harvest-time.']]
1367	For the joy is not in cutting paddy ; the joy is in cutting the paddy which one has planted.	stern	92	20	['PROPN', 'X', 'X', 'AUX', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'X', 'X', 'AUX', 'ADP', 'NOUN', 'X', 'X', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	['nsubj', 'flat', 'flat', 'cop', 'advmod', 'case', 'obl', 'ROOT', 'punct', 'nsubj', 'fixed', 'cop', 'case', 'obl', 'fixed', 'fixed', 'ROOT', 'xcomp', 'nmod', 'obj', 'punct']	[['For', 'the', 'joy'], ['the', 'joy', 'is'], ['joy', 'is', 'not'], ['is', 'not', 'in'], ['not', 'in', 'cutting'], ['in', 'cutting', 'paddy'], ['cutting', 'paddy', ';'], ['paddy', ';', 'the'], [';', 'the', 'joy'], ['the', 'joy', 'is'], ['joy', 'is', 'in'], ['is', 'in', 'cutting'], ['in', 'cutting', 'the'], ['cutting', 'the', 'paddy'], ['the', 'paddy', 'which'], ['paddy', 'which', 'one'], ['which', 'one', 'has'], ['one', 'has', 'planted.']]
1368	And the soul of man does not rejoice in wages, but in the labour that earns those wages.'	stern	89	18	['PROPN', 'X', 'X', 'X', 'NOUN', 'X', 'X', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'X', 'X', 'X', 'X', 'NOUN', 'VERB', 'PUNCT', 'PUNCT']	['nsubj', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'case', 'nmod', 'punct', 'aux', 'case', 'nmod', 'fixed', 'obl', 'nmod', 'obj', 'ROOT', 'punct', 'punct']	"[['And', 'the', 'soul'], ['the', 'soul', 'of'], ['soul', 'of', 'man'], ['of', 'man', 'does'], ['man', 'does', 'not'], ['does', 'not', 'rejoice'], ['not', 'rejoice', 'in'], ['rejoice', 'in', 'wages,'], ['in', 'wages,', 'but'], ['wages,', 'but', 'in'], ['but', 'in', 'the'], ['in', 'the', 'labour'], ['the', 'labour', 'that'], ['labour', 'that', 'earns'], ['that', 'earns', 'those'], ['earns', 'those', ""wages.'""]]"
1369	"And I said to her : ' Allah has given us a child ; and there will come a time when he shall say : "" Do you know that I am his son ? """	stern	133	36	['PROPN', 'PROPN', 'X', 'X', 'X', 'PUNCT', 'PUNCT', 'PROPN', 'PRON', 'VERB', 'X', 'X', 'X', 'PUNCT', 'X', 'ADJ', 'NOUN', 'X', 'X', 'X', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PUNCT', 'X', 'X', 'X', 'X', 'PROPN', 'X', 'X', 'PROPN', 'PUNCT', 'PUNCT']	['ROOT', 'flat', 'flat', 'fixed', 'fixed', 'punct', 'punct', 'nsubj', 'obj', 'ROOT', 'obl', 'cc', 'conj', 'punct', 'nmod', 'fixed', 'parataxis', 'obl', 'cc', 'fixed', 'fixed', 'det', 'parataxis', 'parataxis', 'punct', 'punct', 'parataxis', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'punct']	"[['And', 'I', 'said'], ['I', 'said', 'to'], ['said', 'to', 'her'], ['to', 'her', ':'], ['her', ':', ""'""], [':', ""'"", 'Allah'], [""'"", 'Allah', 'has'], ['Allah', 'has', 'given'], ['has', 'given', 'us'], ['given', 'us', 'a'], ['us', 'a', 'child'], ['a', 'child', ';'], ['child', ';', 'and'], [';', 'and', 'there'], ['and', 'there', 'will'], ['there', 'will', 'come'], ['will', 'come', 'a'], ['come', 'a', 'time'], ['a', 'time', 'when'], ['time', 'when', 'he'], ['when', 'he', 'shall'], ['he', 'shall', 'say'], ['shall', 'say', ':'], ['say', ':', '""'], [':', '""', 'Do'], ['""', 'Do', 'you'], ['Do', 'you', 'know'], ['you', 'know', 'that'], ['know', 'that', 'I'], ['that', 'I', 'am'], ['I', 'am', 'his'], ['am', 'his', 'son'], ['his', 'son', '?'], ['son', '?', '""']]"
1370	"and then there will be those in the country who will greet him with love, who will put a hand on his head and say : "" Sit down to our dinner, and live in our house, and take your portion of what we have ; for we knew your father."""	stern	230	51	['X', 'VERB', 'ADJ', 'NOUN', 'X', 'NOUN', 'ADP', 'X', 'X', 'X', 'X', 'VERB', 'X', 'X', 'X', 'PUNCT', 'NOUN', 'X', 'VERB', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'X', 'X', 'ADP', 'NOUN', 'X', 'PUNCT', 'X', 'X', 'X', 'X', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'X', 'X', 'PUNCT', 'PUNCT']	['obj', 'advcl', 'amod', 'nsubj', 'compound:prt', 'fixed', 'case', 'nmod', 'fixed', 'nmod', 'fixed', 'ROOT', 'nmod', 'fixed', 'fixed', 'punct', 'conj', 'obl', 'obl', 'cc', 'fixed', 'fixed', 'conj', 'fixed', 'fixed', 'fixed', 'punct', 'punct', 'ROOT', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'fixed', 'fixed', 'case', 'nmod', 'fixed', 'punct', 'fixed', 'fixed', 'fixed', 'fixed', 'cc', 'fixed', 'fixed', 'fixed', 'punct', 'nmod', 'ROOT', 'ROOT', 'obj', 'parataxis', 'punct', 'punct']	"[['and', 'then', 'there'], ['then', 'there', 'will'], ['there', 'will', 'be'], ['will', 'be', 'those'], ['be', 'those', 'in'], ['those', 'in', 'the'], ['in', 'the', 'country'], ['the', 'country', 'who'], ['country', 'who', 'will'], ['who', 'will', 'greet'], ['will', 'greet', 'him'], ['greet', 'him', 'with'], ['him', 'with', 'love,'], ['with', 'love,', 'who'], ['love,', 'who', 'will'], ['who', 'will', 'put'], ['will', 'put', 'a'], ['put', 'a', 'hand'], ['a', 'hand', 'on'], ['hand', 'on', 'his'], ['on', 'his', 'head'], ['his', 'head', 'and'], ['head', 'and', 'say'], ['and', 'say', ':'], ['say', ':', '""'], [':', '""', 'Sit'], ['""', 'Sit', 'down'], ['Sit', 'down', 'to'], ['down', 'to', 'our'], ['to', 'our', 'dinner,'], ['our', 'dinner,', 'and'], ['dinner,', 'and', 'live'], ['and', 'live', 'in'], ['live', 'in', 'our'], ['in', 'our', 'house,'], ['our', 'house,', 'and'], ['house,', 'and', 'take'], ['and', 'take', 'your'], ['take', 'your', 'portion'], ['your', 'portion', 'of'], ['portion', 'of', 'what'], ['of', 'what', 'we'], ['what', 'we', 'have'], ['we', 'have', ';'], ['have', ';', 'for'], [';', 'for', 'we'], ['for', 'we', 'knew'], ['we', 'knew', 'your'], ['knew', 'your', 'father.""']]"
1371	"'    "" For, chiefs of Lebak, there is much to be done in your district. """	stern	73	19	['PUNCT', 'SPACE', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT', 'ADJ', 'AUX', 'X', 'X', 'X', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']	['punct', 'nsubj', 'punct', 'parataxis', 'flat', 'flat', 'flat', 'flat', 'punct', 'nmod', 'cop', 'obl', 'fixed', 'fixed', 'fixed', 'case', 'obl', 'ROOT', 'punct', 'punct']	"[[""'"", '', ''], ['', '', ''], ['', '', '""'], ['', '""', 'For,'], ['""', 'For,', 'chiefs'], ['For,', 'chiefs', 'of'], ['chiefs', 'of', 'Lebak,'], ['of', 'Lebak,', 'there'], ['Lebak,', 'there', 'is'], ['there', 'is', 'much'], ['is', 'much', 'to'], ['much', 'to', 'be'], ['to', 'be', 'done'], ['be', 'done', 'in'], ['done', 'in', 'your'], ['in', 'your', 'district.'], ['your', 'district.', '""']]"
1372	Tell me, is not the labourer poor?	stern	34	7	['VERB', 'PRON', 'PUNCT', 'AUX', 'X', 'X', 'X', 'NOUN', 'PUNCT']	['nsubj', 'advmod', 'punct', 'cop', 'advmod', 'fixed', 'fixed', 'ROOT', 'punct']	[['Tell', 'me,', 'is'], ['me,', 'is', 'not'], ['is', 'not', 'the'], ['not', 'the', 'labourer'], ['the', 'labourer', 'poor?']]
1373	Does not your paddy often ripen for those who did not plant it ?	stern	64	14	['X', 'X', 'X', 'X', 'VERB', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'NOUN', 'NOUN', 'PUNCT']	['nsubj', 'fixed', 'fixed', 'fixed', 'ROOT', 'obl', 'obj', 'fixed', 'fixed', 'fixed', 'fixed', 'obj', 'compound:prt', 'punct']	[['Does', 'not', 'your'], ['not', 'your', 'paddy'], ['your', 'paddy', 'often'], ['paddy', 'often', 'ripen'], ['often', 'ripen', 'for'], ['ripen', 'for', 'those'], ['for', 'those', 'who'], ['those', 'who', 'did'], ['who', 'did', 'not'], ['did', 'not', 'plant'], ['not', 'plant', 'it'], ['plant', 'it', '?']]
1374	Are there not many wrongs in your country ?	stern	43	9	['PROPN', 'PROPN', 'X', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'X', 'PUNCT']	['nmod', 'flat', 'amod', 'ROOT', 'ROOT', 'case', 'nmod', 'fixed', 'punct']	[['Are', 'there', 'not'], ['there', 'not', 'many'], ['not', 'many', 'wrongs'], ['many', 'wrongs', 'in'], ['wrongs', 'in', 'your'], ['in', 'your', 'country'], ['your', 'country', '?']]
1375	"Is not the number of your children small ? """	stern	44	10	['AUX', 'X', 'X', 'X', 'CCONJ', 'X', 'VERB', 'NOUN', 'PUNCT', 'PUNCT']	['aux', 'nsubj', 'fixed', 'fixed', 'cc', 'conj', 'nmod:poss', 'ROOT', 'punct', 'punct']	"[['Is', 'not', 'the'], ['not', 'the', 'number'], ['the', 'number', 'of'], ['number', 'of', 'your'], ['of', 'your', 'children'], ['your', 'children', 'small'], ['children', 'small', '?'], ['small', '?', '""']]"
