	sentences	label
980	As soon as the arrival of the new Assistant Resident was known, a pcndoppo was erected in great haste ; a table and some chairs brought there with some refreshments, and in that ' pendoppo ' the Regent, with the Controller, awaited the arrival of the new chief.	stern
981	"After a broadbrimmed hat, an umbrella, or a hollow tree, a 'pendoppo' is certainly the most simple representation of the idea ""roof."	stern
982	Picture to yourself four or six bamboo canes, driven into the ground, tied together at the top with other bamboos, on which is placed a cover of the large leaves of the water-pabn, called in these regions atap, and you will have an idea of such a ' pendoppo.'	stern
983	It is, as you see, as simple as possible, and here it had only to serve as a pied-A-lerre, for the European and native officials who were there to welcome their new chief.	stern
984	"It was not very correct of me to call the Assistant Resident the ""chief"" of the Regent."	stern
985	I must explain the machinery of government in these regions.	stern
986	"The so-called "" Dutch India ""—[I think the expression inaccurate, but it is the official term]—as far as regards the relation of its   population to the mother country, must be divided into two very distinct great divisions."	stern
987	One of these consists of tribes whose kings and princes have been content to be tributary to Holland, but have nevertheless retained the direct government, in a greater or less degree, in their own hands.	stern
988	The other division, to which the whole of Java belongs, with a very trifling, perhaps only apparent exception, is totally and directly subject to Holland.	stern
989	There is here no question about tribute, tax, or alliance.	stern
990	The Javanese is a Dutch subject.	stern
991	The King of Holland is his king.	stern
992	The descendants of his former princes and lords are Dutch functionaries: they are appointed, transferred, promoted, dismissed, by the Governor-General, who reigns in name of the King.	stern
993	Criminals are condemned and punished by a law made at the Hague.	stern
994	The taxes paid by the Javanese flow into the Exchequer of Holland.	stern
995	This book will treat chiefly of these Dutch possessions, which form an integral part of the kingdom of Holland.	stern
996	The Governor-General is assisted by a Senate, but this Senate has no power to modify his resolutions.	stern
997	At Batavia, the different branches of the Government are divided into departments, with Directors at their head, who form the link between the supreme direction of the Governor General and the Kesidents in the provinces.	stern
998	Yet in matters of a political nature these Residents apply directly to the Governor-General.	stern
999	"  The title of "" Resident "" dates its origin from the time when Holland acted the part of a protecting State rather than that of a feudal superior, and was represented at the Courts of the several reigning princes by resident functionaires."	stern
1000	The Princes are gone ; the Residents have be come rulers of provinces ; they have acquired the power of prefects.	stern
1001	Their position is changed, but the name remains.	stern
1002	It is properly those Residents who represent the Dutch authority in the eyes of the Javanese population, who know neither the Governor-General, nor the Senators of the Indies, nor the Directors at Batavia ; they know only the Resident and the functionaries who reign subordinate to him.	stern
1003	A Residency, so called—some of them have a population of one million souls,—is divided into three, four, or five departments or regencies, at the head of each of which is an Assistant Resident.	stern
1004	Under these the government is carried on by controllers, overseers, and a number of other officers, who are required for the gathering of the taxes, the superintendence of agriculture, the erection of buildings, for the waterworks, the police, and the administration of justice.	stern
1005	In every department the Assistant Resident is aided by a native chief of high rank, with the title of Regent.	stern
1006	Such a Regent, though his relation to the Government and his department is quite that of a. paid official, always belongs   to the high aristocracy of his country, and often to the family of the princes, who have governed in that part or neighbourhood as independent sovereigns.	stern
1007	It is very politic in Holland to make use of the ancient feudal influence of the princes, which in Asia is generally very great, and is looked upon by most of the tribes as a part of their religion, because, by making those chiefs paid officers of the Crown, a sort of hierarchy is created, at the head of which is the Dutch Government, in the person of the Governor-General.	stern
1008	There is nothing new under the sun.	stern
1009	Were not the Margraves, the Burgraves, of the German Empire, appointed in the same manner by the Emperor, and generally elected from among the Barons ?	stern
1010	Without expatiating on the origin of the nobility, which is sufficiently evident, I wish here to insert the observation, that throughout the Indies the same causes have had the same effects as in Europe.	stern
1011	If a country must be ruled at a great distance, you will need functionaries to represent the central power.	stern
1012	Thus the Romans under their system of military despotism chose prefects from among the generals of the legions who had subjugated a country.	stern
1013	"Such districts thenceforth remained "" provinces,"" and were ruled as conquests !"	stern
1014	But when afterwards the central power of the German Empire endeavoured to hold the people in subjection by other means than by material force, as soon as a distant region was considered to belong to the Empire from similarity of   origin, language, and customs, it became necessary to charge with the management of affairs a person who not only was at home in that country, but was elevated by his rank above his fellow-citizens, in order that obedience to the commands of the Emperor might be rendered more easy by the military submission of the people to him who was intrusted with the execution of those commands ; and in this manner the cost of a standing army was altogether or in part avoided at the expense of the public treasury, or, as it generally happened, of the provinces themselves, who had to be watched by an army.	stern
